Id	university	career	inscription_date	first_name	last_name	gender	age	location	email	postal_code
1526	universidad abierta interamericana	licenciatura en ciencias ambientales	2020-09-08	deborah	green	female	86	luis guillon	amandawalker@yahoo.com	1838
1527	universidad abierta interamericana	agronomía	2020-12-02	richard	garrett	male	47	bajo las tunas	bradleylauren@yahoo.com	3017
1528	universidad abierta interamericana	actuario	2020-12-14	carlos	mitchell	male	47	atahualpa	sberry@yahoo.com	6471
1529	universidad abierta interamericana	licenciatura en sociología	2021-01-10	maria	brown	female	54	bajastine	jenkinsrobin@yahoo.com	4164
1631	universidad abierta interamericana	licenciatura en ciencias antropológicas	2020-11-08	madison	marks	female	70	bajastine	tracey81@yahoo.com	4164
1533	universidad abierta interamericana	licenciatura en ciencias de la computación	2020-11-23	erin	nielsen	female	37	estancia las isletas	joneswyatt@yahoo.com	8148
1561	universidad abierta interamericana	licenciatura en ciencia y tecnología de alimentos	2020-12-29	william	gutierrez	male	66	estancia las isletas	ewilson@hotmail.com	8148
1540	universidad abierta interamericana	licenciatura en musicoterapia	2020-12-04	tina	williams	female	43	alto el puesto	santosmiguel@hotmail.com	4159
1542	universidad abierta interamericana	ingeniería electrónica	2020-10-31	brenda	beck	female	42	3 de mayo	lsmith@hotmail.com	5543
1545	universidad abierta interamericana	licenciatura en planificación y diseño del paisaje	2021-01-01	karen	cohen	female	54	balsa senillosa	ujones@yahoo.com	8316
1546	universidad abierta interamericana	farmacia	2020-11-22	lauren	fernandez	female	22	dock sud	sanchezkatie@hotmail.com	1871
1774	universidad abierta interamericana	licenciatura en ciencias de la computación	2020-11-05	scott	downs	male	76	dock sud	rachel34@gmail.com	1871
1547	universidad abierta interamericana	licenciatura en musicoterapia	2020-11-29	karen	garcia	female	66	brea chimpana	williamswilliam@hotmail.com	4230
1548	universidad abierta interamericana	licenciatura en administración	2020-12-21	nicholas	grant	male	95	aguada san roque	jamesmiller@gmail.com	8305
1551	universidad abierta interamericana	licenciatura en ciencia política	2021-01-15	nathan	luna	male	34	agua amarilla la hoyada	wbrown@gmail.com	4139
1553	universidad abierta interamericana	licenciatura en ciencias de la computación	2021-01-18	jenny	reynolds	female	95	carilo	petersenthomas@yahoo.com	7167
1560	universidad abierta interamericana	ingeniería en informática	2020-10-17	phillip	li	male	56	el perdido est jose guisasola	earlpacheco@yahoo.com	8156
1716	universidad abierta interamericana	licenciatura en gestión de agroalimentos	2020-11-20	heather	price	female	53	el perdido est jose guisasola	milesstephen@gmail.com	8156
1562	universidad abierta interamericana	ingeniería mecánica	2021-01-07	jessica	powers	female	19	antiguo	vanessaleon@gmail.com	4631
1563	universidad abierta interamericana	licenciatura en administración	2021-01-05	thomas	shelton	male	62	guamini	camachomelinda@gmail.com	6435
1572	universidad abierta interamericana	licenciatura en ciencias geológicas	2020-09-23	abigail	christian	female	49	colonia velez	fieldsjohn@gmail.com	2933
1578	universidad abierta interamericana	actuario	2020-09-16	amy	smith	female	61	la sara	brianpeters@hotmail.com	7621
1579	universidad abierta interamericana	diseño de imagen y sonido	2020-11-20	mark	kelly	male	100	aero club rosario	gonzaleskim@gmail.com	2132
1582	universidad abierta interamericana	bioquímica	2020-10-25	david	avila	male	44	bahia lapataia	amymcguire@gmail.com	9410
1583	universidad abierta interamericana	licenciatura en musicoterapia	2020-10-31	andre	hayden	male	35	arbol verde	shirley50@yahoo.com	5715
1586	universidad abierta interamericana	licenciatura en producción de bioimagenes	2021-01-30	melanie	miller	female	75	los indios	ddavis@gmail.com	2709
1591	universidad abierta interamericana	licenciatura en ciencia política	2020-09-11	johnny	hart	male	57	arrechea	tranashley@gmail.com	3355
1601	universidad abierta interamericana	licenciatura en planificación y diseño del paisaje	2020-12-01	matthew	patterson	male	63	colonia leiva	amandaford@gmail.com	3326
1602	universidad abierta interamericana	agronomía	2020-09-21	maria	estes	female	67	balneario oriente	craigdiana@yahoo.com	8153
1606	universidad abierta interamericana	licenciatura en ciencias geológicas	2020-12-21	samantha	li	female	62	alejandro petion	hcollins@yahoo.com	1808
1608	universidad abierta interamericana	licenciatura en ciencias biológicas	2020-11-26	tiffany	lopez	female	23	cupiles	bwall@yahoo.com	5595
1609	universidad abierta interamericana	licenciatura en relaciones del trabajo	2020-09-26	sheri	lopez	female	39	arroyo casco	christopherboyd@hotmail.com	3465
1611	universidad abierta interamericana	licenciatura en terapia ocupacional	2020-09-12	erin	ochoa	female	25	antonio pini	michaeljohnson@gmail.com	3061
1617	universidad abierta interamericana	licenciatura en administración	2020-09-08	wendy	leon	female	66	campo quiñones	pamelafowler@gmail.com	2258
1618	universidad abierta interamericana	licenciatura en relaciones del trabajo	2020-11-13	kevin	murray	male	41	buen pasto	pkeller@yahoo.com	9023
1645	universidad abierta interamericana	medicina	2020-10-08	jeremy	young	male	66	buen pasto	laurawinters@hotmail.com	9023
1621	universidad abierta interamericana	ingeniería mecánica	2020-09-26	ann	williams	female	69	aneque grande	sbrooks@yahoo.com	7011
1623	universidad abierta interamericana	licenciatura en kinesiología y fisiatría	2020-09-04	kevin	williams	male	35	almacen piatti	andrea01@yahoo.com	2711
1626	universidad abierta interamericana	contador público	2020-10-24	anthony	bender	male	84	cañadon del corral	ysantana@hotmail.com	8412
1629	universidad abierta interamericana	agronomía	2020-12-10	gwendolyn	thompson	female	93	belgrano	fergusonandrea@hotmail.com	5439
1630	universidad abierta interamericana	licenciatura en gestión de agroalimentos	2020-11-03	alyssa	peterson	female	56	alcete	crystal21@hotmail.com	3127
1632	universidad abierta interamericana	licenciatura en ciencias biológicas	2020-12-24	paul	carlson	male	62	barro negro	lynn70@hotmail.com	4718
1635	universidad abierta interamericana	farmacia	2020-10-13	brenda	cabrera	female	95	cerana	rguerra@hotmail.com	2202
1806	universidad abierta interamericana	licenciatura en ciencias ambientales	2020-11-10	amy	riley	female	91	cerana	melendezmichael@gmail.com	2202
1637	universidad abierta interamericana	ingeniería mecánica	2020-10-05	tara	harris	female	31	favelli	michelledrake@gmail.com	5636
1638	universidad abierta interamericana	actuario	2021-01-20	thomas	alexander	male	25	abo nezu	brian80@gmail.com	3461
1641	universidad abierta interamericana	licenciatura en kinesiología y fisiatría	2020-10-04	harold	brown	male	96	colonia zambungo	alyssamartin@gmail.com	6628
1643	universidad abierta interamericana	licenciatura en artes	2020-12-24	mary	adams	female	34	alfredo demarchi	hillteresa@yahoo.com	6533
1644	universidad abierta interamericana	farmacia	2021-01-31	donald	graves	male	48	oriente	curtis18@gmail.com	7509
1647	universidad abierta interamericana	licenciatura en ciencia y tecnología de alimentos	2020-12-12	nicole	underwood	female	79	camino centenario km 11500	millerrichard@hotmail.com	1896
1651	universidad abierta interamericana	arquitectura	2020-09-07	jeremy	fuentes	male	23	barrancas	leahsmith@hotmail.com	2246
1662	universidad abierta interamericana	contador público	2020-09-23	karen	parker	female	87	barrio garin norte	jchen@yahoo.com	1623
1666	universidad abierta interamericana	contador público	2020-11-30	courtney	rose	female	23	aldea santa maria	yholder@yahoo.com	3123
1671	universidad abierta interamericana	farmacia	2020-10-12	aaron	brown	male	89	colonia los sauces	hannahbaker@yahoo.com	3200
1673	universidad abierta interamericana	licenciatura en ciencias antropológicas	2020-09-25	dennis	fleming	male	42	adrogue	espinozaevan@hotmail.com	1846
1678	universidad abierta interamericana	agronomía	2020-12-19	jennifer	jones	female	42	2 de julio	psanchez@hotmail.com	3344
1693	universidad abierta interamericana	farmacia	2020-10-03	stanley	norris	male	62	colonia matilde	joneskenneth@yahoo.com	3013
1694	universidad abierta interamericana	licenciatura en ciencias biológicas	2020-11-09	amanda	ruiz	female	88	olascoaga	suarezwendy@yahoo.com	6652
1840	universidad abierta interamericana	licenciatura en artes	2020-09-04	paige	hines	female	53	olascoaga	freemanmichael@yahoo.com	6652
1699	universidad abierta interamericana	licenciatura en ciencias ambientales	2020-12-04	rachel	tucker	female	81	isla los laureles	jamiegarcia@yahoo.com	2931
1700	universidad abierta interamericana	contador público	2020-10-28	john	reeves	male	64	esc nav militar rio sant	clayjames@hotmail.com	1927
1701	universidad abierta interamericana	licenciatura en ciencia y tecnología de alimentos	2020-11-14	michael	leon	male	48	puesto de isla	lucasmassey@yahoo.com	3487
1703	universidad abierta interamericana	bioquímica	2020-09-05	derek	clark	male	76	adrian maturano	jason73@gmail.com	5590
1704	universidad abierta interamericana	licenciatura en ciencias de la educación	2020-10-10	katie	dalton	female	84	casimiro gomez	lopezmichael@hotmail.com	6214
1705	universidad abierta interamericana	ciencias veterinarias	2020-10-02	tina	olson	female	60	ricardo rojas	uobrien@gmail.com	1618
1706	universidad abierta interamericana	licenciatura en artes	2020-12-26	ryan	larson	male	86	colonia la marta	jeffrey53@yahoo.com	3185
1708	universidad abierta interamericana	agronomía	2020-11-21	april	patel	female	31	membrillar	kdominguez@yahoo.com	6748
1712	universidad abierta interamericana	licenciatura en artes	2020-11-17	becky	anderson	female	72	estacion saladas	christineross@gmail.com	3428
1713	universidad abierta interamericana	ingeniería electrónica	2021-01-25	tina	lee	female	52	indio rico	watsonmary@gmail.com	7501
1718	universidad abierta interamericana	técnico para bioterios	2020-09-10	john	jordan	male	96	monte chingolo	tasha78@hotmail.com	1825
1730	universidad abierta interamericana	contador público	2020-09-26	kevin	allen	male	87	capihuas	ddennis@yahoo.com	5327
1849	universidad abierta interamericana	ciencias veterinarias	2020-09-26	samantha	howard	female	25	capihuas	rfischer@hotmail.com	5327
1737	universidad abierta interamericana	arquitectura	2020-11-11	melanie	gray	female	29	atalaya	padillajason@yahoo.com	1913
1738	universidad abierta interamericana	actuario	2020-11-11	gavin	acosta	male	48	desvio kilometro 234	seanpotter@hotmail.com	6503
1748	universidad abierta interamericana	arquitectura	2020-10-08	laura	garcia	female	49	los gauchos	jessica43@gmail.com	6343
1754	universidad abierta interamericana	diseño industrial	2020-10-15	james	hernandez	male	61	de la canal	lesterlauren@gmail.com	7013
1756	universidad abierta interamericana	licenciatura en ciencia y tecnología de alimentos	2020-10-05	matthew	collins	male	81	arrascaeta	ibishop@hotmail.com	3046
1805	universidad abierta interamericana	actuario	2020-09-07	maxwell	hughes	male	93	arrascaeta	gutierrezmatthew@gmail.com	3046
1821	universidad abierta interamericana	licenciatura en artes	2020-10-11	matthew	norton	male	69	arrascaeta	scosta@hotmail.com	3046
1765	universidad abierta interamericana	ingeniería en informática	2020-10-28	megan	pierce	female	41	agua de las palomas	michellecollins@yahoo.com	4741
1857	universidad abierta interamericana	ingeniería electrónica	2021-01-16	sandra	harrison	female	65	agua de las palomas	joshuareed@yahoo.com	4741
1766	universidad abierta interamericana	diseño de imagen y sonido	2020-10-30	amy	richard	female	23	boeuf	leahgriffin@hotmail.com	6380
1772	universidad abierta interamericana	licenciatura en ciencias antropológicas	2020-09-18	sarah	webster	female	33	cañada la rica	todd56@gmail.com	6625
1776	universidad abierta interamericana	licenciatura en ciencias de la computación	2020-12-24	julia	rodriguez	female	55	coronel charlone	dennisstephanie@yahoo.com	6223
1784	universidad abierta interamericana	ingeniería mecánica	2020-12-03	stacy	mcconnell	female	55	correntoso	kfrazier@hotmail.com	8407
1790	universidad abierta interamericana	bioquímica	2020-09-29	nancy	adams	female	93	paso telegrafo	leedavid@gmail.com	3194
1791	universidad abierta interamericana	medicina	2020-11-21	madison	rodriguez	female	34	puente del inca	michaeljohnson@hotmail.com	5555
1796	universidad abierta interamericana	ciencias veterinarias	2020-12-05	jill	sanchez	female	32	libano	reedangel@hotmail.com	7407
1799	universidad abierta interamericana	licenciatura en terapia ocupacional	2020-09-30	jill	newton	female	47	victoria	brittanychang@hotmail.com	1644
1808	universidad abierta interamericana	ingeniería en informática	2020-10-26	patrick	mooney	male	99	campo moreno	davisbrittany@yahoo.com	3734
1813	universidad abierta interamericana	licenciatura en ciencias antropológicas	2020-12-09	franklin	scott	male	73	almacen cristian schubert	clarkedward@yahoo.com	3111
1814	universidad abierta interamericana	arquitectura	2021-01-24	tyler	morton	male	20	plomer	allisonhowe@yahoo.com	1733
1818	universidad abierta interamericana	ingeniería electrónica	2020-10-03	courtney	sosa	female	89	la banda	natashamoore@gmail.com	4133
1827	universidad abierta interamericana	licenciatura en planificación y diseño del paisaje	2020-09-28	jacqueline	robinson	female	62	abdon castro tolay	andrew68@gmail.com	4641
1828	universidad abierta interamericana	licenciatura en ciencias de la educación	2020-11-10	christopher	bond	male	99	trujui	annabailey@yahoo.com	1664
1830	universidad abierta interamericana	licenciatura en gestión de agroalimentos	2020-12-19	shannon	adams	female	33	juan vucetich ex dr r levene	djackson@hotmail.com	1894
1831	universidad abierta interamericana	licenciatura en ciencias geológicas	2021-01-15	troy	hoffman	male	95	acebal	dlowe@yahoo.com	2109
1833	universidad abierta interamericana	licenciatura en musicoterapia	2020-09-22	daniel	vaughn	male	27	cheroguita	jacobgraves@yahoo.com	3358
1837	universidad abierta interamericana	licenciatura en ciencias antropológicas	2021-01-18	mark	blevins	male	21	colonia bella italia	michaelbarr@hotmail.com	2300
1838	universidad abierta interamericana	actuario	2020-11-08	jason	rosario	male	24	cangrejillos	epatrick@yahoo.com	4644
1854	universidad abierta interamericana	agronomía	2021-01-09	angela	kennedy	female	91	barrialitos	tinarodgers@gmail.com	5403
1855	universidad abierta interamericana	licenciatura en ciencias de la computación	2020-11-23	kenneth	greene	male	21	cachari	dmurphy@hotmail.com	7214
1856	universidad abierta interamericana	licenciatura en gestión de agroalimentos	2021-01-31	jose	clark	male	20	abra guazu	william80@yahoo.com	3197
